,tahun,provinsi,kota,kecamatan,kelurahan,usia,gender,total
5304,2021,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,40-44,Perempuan,3025
5305,2021,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,45-49,Perempuan,2761
5306,2021,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,50-54,Perempuan,2261
5307,2021,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,55-59,Perempuan,1802
5308,2021,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,60-64,Perempuan,1332
5309,2021,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,65-69,Perempuan,720
5310,2021,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,70-74,Perempuan,469
5311,2021,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,75+,Perempuan,442
5312,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,00-04,Perempuan,1791
5313,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,05-09,Perempuan,1960
5314,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,01-10,Perempuan,1951
5315,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,15-19,Perempuan,1778
5316,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,20-24,Perempuan,1597
5317,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,25-29,Perempuan,1609
5318,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,30-34,Perempuan,1646
5319,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,35-39,Perempuan,1939
5320,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,40-44,Perempuan,1907
5321,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,45-49,Perempuan,1620
5322,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,50-54,Perempuan,1321
5323,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,55-59,Perempuan,953
5324,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,60-64,Perempuan,752
5325,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,65-69,Perempuan,465
5326,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,70-74,Perempuan,287
5327,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,75+,Perempuan,271
5328,2021,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,00-04,Perempuan,2172
5329,2021,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,05-09,Perempuan,2446
5330,2021,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,01-10,Perempuan,2266
5331,2021,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,15-19,Perempuan,1953
5332,2021,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,20-24,Perempuan,1967
5333,2021,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,25-29,Perempuan,2117
5334,2021,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,30-34,Perempuan,2204
5335,2021,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,35-39,Perempuan,2455
5336,2021,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,40-44,Perempuan,2164
5337,2021,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,45-49,Perempuan,1791
5338,2021,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,50-54,Perempuan,1289
5339,2021,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,55-59,Perempuan,1062
5340,2021,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,60-64,Perempuan,745
5341,2021,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,65-69,Perempuan,366
5342,2021,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,70-74,Perempuan,166
5343,2021,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,75+,Perempuan,162
5344,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,00-04,Perempuan,2260
5345,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,05-09,Perempuan,2610
5346,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,01-10,Perempuan,2502
5347,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,15-19,Perempuan,2191
5348,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,20-24,Perempuan,2144
5349,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,25-29,Perempuan,2169
5350,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,30-34,Perempuan,2148
5351,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,35-39,Perempuan,2571
5352,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,40-44,Perempuan,2367
5353,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,45-49,Perempuan,1906
5354,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,50-54,Perempuan,1387
5355,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,55-59,Perempuan,1118
5356,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,60-64,Perempuan,891
5357,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,65-69,Perempuan,474
5358,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,70-74,Perempuan,254
5359,2021,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,75+,Perempuan,212
5360,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,00-04,Perempuan,2600
5361,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,05-09,Perempuan,2756
5362,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,01-10,Perempuan,2658
5363,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,15-19,Perempuan,2292
5364,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,20-24,Perempuan,2162
5365,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,25-29,Perempuan,2415
5366,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,30-34,Perempuan,2377
5367,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,35-39,Perempuan,2675
5368,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,40-44,Perempuan,2496
5369,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,45-49,Perempuan,1990
5370,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,50-54,Perempuan,1455
5371,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,55-59,Perempuan,1158
5372,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,60-64,Perempuan,929
5373,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,65-69,Perempuan,500
5374,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,70-74,Perempuan,298
5375,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,75+,Perempuan,217
5376,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,00-04,Perempuan,2775
5377,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,05-09,Perempuan,3303
5378,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,01-10,Perempuan,2989
5379,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,15-19,Perempuan,2663
5380,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,20-24,Perempuan,2416
5381,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,25-29,Perempuan,2803
5382,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,30-34,Perempuan,2930
5383,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,35-39,Perempuan,3871
5384,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,40-44,Perempuan,3936
5385,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,45-49,Perempuan,2518
5386,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,50-54,Perempuan,1602
5387,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,55-59,Perempuan,1157
5388,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,60-64,Perempuan,887
5389,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,65-69,Perempuan,627
5390,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,70-74,Perempuan,294
5391,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,75+,Perempuan,225
5392,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,00-04,Perempuan,1698
5393,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,05-09,Perempuan,1915
5394,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,01-10,Perempuan,1883
5395,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,15-19,Perempuan,1660
5396,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,20-24,Perempuan,1551
5397,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,25-29,Perempuan,1510
5398,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,30-34,Perempuan,1498
5399,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,35-39,Perempuan,1642
5400,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,40-44,Perempuan,1605
5401,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,45-49,Perempuan,1275
5402,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,50-54,Perempuan,982
5403,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,55-59,Perempuan,729
5404,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,60-64,Perempuan,533
5405,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,65-69,Perempuan,238
5406,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,70-74,Perempuan,144
5407,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,75+,Perempuan,133
5408,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,00-04,Perempuan,3845
5409,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,05-09,Perempuan,4249
5410,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,01-10,Perempuan,4012
5411,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,15-19,Perempuan,3888
5412,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,20-24,Perempuan,3474
5413,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,25-29,Perempuan,3605
5414,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,30-34,Perempuan,3512
5415,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,35-39,Perempuan,3801
5416,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,40-44,Perempuan,3871
5417,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,45-49,Perempuan,3022
5418,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,50-54,Perempuan,2156
5419,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,55-59,Perempuan,1721
5420,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,60-64,Perempuan,1281
5421,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,65-69,Perempuan,705
5422,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,70-74,Perempuan,431
5423,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,75+,Perempuan,353
5424,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,00-04,Perempuan,1814
5425,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,05-09,Perempuan,2060
5426,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,01-10,Perempuan,2078
5427,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,15-19,Perempuan,1910
5428,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,20-24,Perempuan,1903
5429,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,25-29,Perempuan,1836
5430,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,30-34,Perempuan,1700
5431,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,35-39,Perempuan,1950
5432,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,40-44,Perempuan,2044
5433,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,45-49,Perempuan,1802
5434,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,50-54,Perempuan,1410
5435,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,55-59,Perempuan,964
5436,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,60-64,Perempuan,724
5437,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,65-69,Perempuan,426
5438,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,70-74,Perempuan,273
5439,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,75+,Perempuan,267
5440,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,00-04,Perempuan,2515
5441,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,05-09,Perempuan,2726
5442,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,01-10,Perempuan,2578
5443,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,15-19,Perempuan,2201
5444,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,20-24,Perempuan,2195
5445,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,25-29,Perempuan,2321
5446,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,30-34,Perempuan,2298
5447,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,35-39,Perempuan,2579
5448,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,40-44,Perempuan,2447
5449,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,45-49,Perempuan,1908
5450,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,50-54,Perempuan,1383
5451,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,55-59,Perempuan,997
5452,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,60-64,Perempuan,710
5453,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,65-69,Perempuan,416
5454,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,70-74,Perempuan,246
5455,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,75+,Perempuan,148
5456,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,00-04,Perempuan,3585
5457,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,05-09,Perempuan,3902
5458,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,01-10,Perempuan,3713
5459,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,15-19,Perempuan,3491
5460,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,20-24,Perempuan,3423
5461,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,25-29,Perempuan,3443
5462,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,30-34,Perempuan,3433
5463,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,35-39,Perempuan,3933
5464,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,40-44,Perempuan,4049
5465,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,45-49,Perempuan,3314
5466,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,50-54,Perempuan,2544
5467,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,55-59,Perempuan,1854
5468,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,60-64,Perempuan,1438
5469,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,65-69,Perempuan,885
5470,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,70-74,Perempuan,534
5471,2021,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,75+,Perempuan,441
5472,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,00-04,Perempuan,1409
5473,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,05-09,Perempuan,1703
5474,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,01-10,Perempuan,1839
5475,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,15-19,Perempuan,1647
5476,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,20-24,Perempuan,1614
5477,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,25-29,Perempuan,1653
5478,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,30-34,Perempuan,1890
5479,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,35-39,Perempuan,2173
5480,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,40-44,Perempuan,2077
5481,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,45-49,Perempuan,1803
5482,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,50-54,Perempuan,1468
5483,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,55-59,Perempuan,1171
5484,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,60-64,Perempuan,988
5485,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,65-69,Perempuan,822
5486,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,70-74,Perempuan,541
5487,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,75+,Perempuan,534
5488,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,00-04,Perempuan,3237
5489,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,05-09,Perempuan,3990
5490,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,01-10,Perempuan,3938
5491,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,15-19,Perempuan,3503
5492,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,20-24,Perempuan,3535
5493,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,25-29,Perempuan,3431
5494,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,30-34,Perempuan,3685
5495,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,35-39,Perempuan,4274
5496,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,40-44,Perempuan,4071
5497,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,45-49,Perempuan,3260
5498,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,50-54,Perempuan,2674
5499,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,55-59,Perempuan,2095
5500,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,60-64,Perempuan,1679
5501,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,65-69,Perempuan,1112
5502,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,70-74,Perempuan,677
5503,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,75+,Perempuan,638
5504,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,00-04,Perempuan,1061
5505,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,05-09,Perempuan,1237
5506,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,01-10,Perempuan,1310
5507,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,15-19,Perempuan,1160
5508,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,20-24,Perempuan,1092
5509,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,25-29,Perempuan,1097
5510,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,30-34,Perempuan,1167
5511,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,35-39,Perempuan,1420
5512,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,40-44,Perempuan,1281
5513,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,45-49,Perempuan,1079
5514,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,50-54,Perempuan,913
5515,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,55-59,Perempuan,745
5516,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,60-64,Perempuan,506
5517,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,65-69,Perempuan,290
5518,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,70-74,Perempuan,192
5519,2021,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,75+,Perempuan,190
5520,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,00-04,Perempuan,1067
5521,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,05-09,Perempuan,1391
5522,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,01-10,Perempuan,1317
5523,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,15-19,Perempuan,1202
5524,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,20-24,Perempuan,1148
5525,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,25-29,Perempuan,1320
5526,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,30-34,Perempuan,1653
5527,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,35-39,Perempuan,1981
5528,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,40-44,Perempuan,1969
5529,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,45-49,Perempuan,1488
5530,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,50-54,Perempuan,1260
5531,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,55-59,Perempuan,1127
5532,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,60-64,Perempuan,1296
5533,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,65-69,Perempuan,1198
5534,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,70-74,Perempuan,831
5535,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,75+,Perempuan,673
5536,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,00-04,Perempuan,1790
5537,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,05-09,Perempuan,2284
5538,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,01-10,Perempuan,2200
5539,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,15-19,Perempuan,2039
5540,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,20-24,Perempuan,2117
5541,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,25-29,Perempuan,2340
5542,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,30-34,Perempuan,2674
5543,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,35-39,Perempuan,2895
5544,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,40-44,Perempuan,2634
5545,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,45-49,Perempuan,2244
5546,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,50-54,Perempuan,1908
5547,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,55-59,Perempuan,1852
5548,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,60-64,Perempuan,1465
5549,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,65-69,Perempuan,1092
5550,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,70-74,Perempuan,648
5551,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,75+,Perempuan,669
5552,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,00-04,Perempuan,1271
5553,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,05-09,Perempuan,1556
5554,2021,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,01-10,Perempuan,1633
